compound_id,UMAP1,UMAP2,canonical_smiles,dominant_endpoint,chembl_target_degree,single_vs_multi,high_degree_flag,MolWt,cLogP,TPSA,HBD,HBA,RotB,RingCount,AromaticRingCount,HeavyAtomCount,FractionCSP3,LipinskiRo5Violations,LipinskiRo5Compliant
CHEMBL1835810,9.568782,-1.1711148,CCN(CC)c1cc2oc(=O)ccc2cc1-c1ccc(N)c([N+](=O)[O-])c1,IC50,1,single-target,0,353.3780000000001,3.7966000000000015,102.61,1,6,5,3,3,26,0.2105263157894736,0,1
CHEMBL4295030,12.975253,9.531576,CC(=O)c1c(C)cc2oc(=O)cc(C)c2c1OCCCN1CCN(c2ccc(Cl)cc2)CC1,Ki,2,multi-target,0,468.9810000000002,4.856940000000005,62.99000000000001,0,6,7,4,3,33,0.3846153846153846,0,1
CHEMBL4278818,12.824353,9.390152,Cc1cc(OCCCN2CCOCC2)c2c(C)cc(=O)oc2c1,Ki,1,single-target,0,317.38500000000005,2.5109400000000006,51.91,0,5,5,3,2,23,0.5,0,1
CHEMBL5268456,8.261934,0.05552516,O=C(COC(=O)c1ccc(O)cc1O)Oc1ccc2oc(=O)ccc2c1,IC50,1,single-target,0,356.2860000000001,1.9666,123.27,2,8,4,3,3,26,0.0555555555555555,0,1
CHEMBL4638045,5.5987206,3.8514857,COc1ccc(-c2cc(=O)oc3c(O)c(O)ccc23)cc1OC,IC50,1,single-target,0,314.29300000000006,2.8884000000000025,89.13000000000001,2,6,3,3,3,23,0.1176470588235294,0,1
CHEMBL4448759,4.1691294,10.997752,CC(C)c1cc(C(C)C)c(S(=O)(=O)N2CCN(Cn3cc4c(=O)oc5ccccc5c4n3)CC2)c(C(C)C)c1,IC50,4,multi-target,0,550.7250000000003,5.476900000000006,88.65,0,7,7,5,4,39,0.4666666666666667,2,0
CHEMBL2268532,7.87289,0.29844737,CCC#CCOc1ccc2ccc(=O)oc2c1,Ki,1,single-target,0,228.247,2.5852000000000004,39.44,0,3,2,2,2,17,0.2142857142857142,0,1
CHEMBL4293973,12.861721,9.425562,Cc1cc(OCCCN2CCN(c3ccc(Cl)cc3)CC2)c2c(C)cc(=O)oc2c1,Ki,2,multi-target,0,426.9440000000002,4.654340000000004,45.92,0,5,6,4,3,30,0.375,0,1
CHEMBL4290571,12.881748,9.444231,Cc1cc(OCCCN2CCN(c3ccccc3C#N)CC2)c2c(C)cc(=O)oc2c1,Ki,2,multi-target,0,417.5090000000002,3.872620000000003,69.71000000000001,0,6,6,4,3,31,0.36,0,1
CHEMBL4514364,2.4884465,1.6465045,CN(C)Cc1cc(=O)oc2cc(OCc3ccc(CO)cc3)ccc12,IC50,3,multi-target,0,339.391,2.9259000000000013,62.91000000000001,1,5,6,3,3,25,0.25,0,1
CHEMBL2114285,6.980022,8.873421,CC[C@H](c1ccccc1)c1c(OC)c2ccccc2oc1=O,Ki,1,single-target,0,294.35,4.343500000000003,39.44,0,3,4,3,3,22,0.2105263157894736,0,1
CHEMBL4559221,0.071817964,4.678769,Cc1c(-c2nsc(=O)o2)c(=O)oc2cc3occ(C4CCC4)c3cc12,IC50,1,single-target,0,355.3710000000001,4.1918200000000025,86.45,0,7,2,5,4,25,0.2777777777777778,0,1
CHEMBL3427389,6.072379,11.46114,O=C(O)/C=C/c1ccc(Cc2c(-c3ccc(F)cc3)c(=O)oc3cc(O)ccc23)cc1,IC50,1,single-target,0,416.4040000000001,4.993300000000004,87.74,2,4,5,4,4,31,0.04,0,1
CHEMBL3931242,1.8011336,4.882957,CC1(C)[C@H]2CC=C(COc3ccc4c5c(c(=O)oc4c3)CCCC5)[C@@H]1C2,IC50,1,single-target,0,350.4580000000002,5.0430000000000055,39.44,0,3,3,6,2,26,0.5217391304347826,1,0
CHEMBL3359946,2.739211,0.9002807,O=c1cc(CCN2CCCCC2)c2ccc(OCc3cccc(Cl)c3)cc2o1,IC50,1,single-target,0,397.9020000000001,5.053800000000005,42.68000000000001,0,4,6,4,3,28,0.3478260869565217,1,0
CHEMBL4781507,16.460457,4.7454743,O=c1cc(OCCCCCCn2cc(Cn3nnc4ccccc43)nn2)c2ccccc2o1,IC50,1,single-target,0,444.4950000000002,3.816900000000003,100.86,0,9,10,5,5,33,0.2916666666666667,0,1
CHEMBL4206927,-4.522392,6.4632487,C#CCN(CCCCOc1ccc2ccc(=O)oc2c1)Cc1ccc(C(C)C)cc1,IC50,2,multi-target,0,403.52200000000016,5.210800000000005,42.68,0,4,10,3,3,30,0.3461538461538461,1,0
CHEMBL369452,3.3286488,8.916976,Cc1cccc2c(N3CCOCC3)cc(=O)oc12,IC50,1,single-target,0,245.278,1.93802,42.68,0,4,1,3,2,18,0.3571428571428571,0,1
CHEMBL3335052,5.068323,-1.3809841,O=c1oc2cc(OCCCCN3CCC(Cc4ccccc4)CC3)ccc2c2c1CCCC2,IC50,2,multi-target,0,445.6030000000003,5.785500000000006,42.68,0,4,8,5,3,33,0.4827586206896552,1,0
CHEMBL2425856,13.402875,-6.895696,Nc1c2c(nc3c1C(c1ccc4c(c1)OCO4)c1c(c4ccccc4oc1=O)O3)CCCC2,IC50,2,multi-target,0,440.45500000000027,4.663600000000003,96.81000000000002,1,7,1,7,4,33,0.2307692307692307,0,1
CHEMBL3335057,1.2395251,3.5881808,COc1cccc(CN(C)CCOc2ccc3c(c2)oc(=O)c2ccccc23)c1,IC50,2,multi-target,0,389.4510000000001,4.465600000000004,51.91,0,5,7,4,4,29,0.2083333333333333,0,1
CHEMBL4562275,5.0896506,-3.4716465,Cc1c(C)c2ccc(OCCCCN3CCc4ccccc4C3)cc2oc1=O,IC50,4,multi-target,0,377.4840000000001,4.627140000000004,42.68,0,4,6,4,3,28,0.375,0,1
CHEMBL5560339,15.336446,-0.81528753,CCOc1cccc2cc(/C(C)=N/Nc3nc(-c4cc5cccc(OC)c5oc4=O)cs3)c(=O)oc12,Ki,3,multi-target,0,503.5360000000003,5.266300000000004,116.15999999999998,1,10,7,5,5,36,0.1538461538461538,2,0
CHEMBL4856916,11.853486,3.043407,COc1ccc(-c2cc3cc(C(=O)O)c(=O)oc3cc2O)cc1,IC50,1,single-target,0,312.277,2.8724,96.97,2,5,3,3,3,23,0.0588235294117647,0,1
CHEMBL4870213,12.171224,2.8413055,COc1ccc(-c2c3oc(=O)c(C(=O)O)cc3cc3cc(C(=O)O)c(=O)oc23)cc1,IC50,1,single-target,0,408.31800000000015,2.971400000000001,144.25,2,7,4,4,4,30,0.0476190476190476,0,1
CHEMBL2387238,3.580269,-1.6579378,Cc1cc(=O)oc2cc(OCCCCCN3CCC(c4noc5cc(F)ccc45)CC3)ccc12,Ki,3,multi-target,0,464.53700000000015,5.810420000000006,68.71000000000001,0,6,8,5,4,34,0.4074074074074074,1,0
CHEMBL200198,11.680268,4.401047,O=c1oc2cc(O)ccc2cc1-c1cc(O)cc(O)c1,IC50,2,multi-target,0,270.23999999999995,2.5768000000000004,90.9,3,5,1,3,3,20,0.0,0,1
CHEMBL3622016,2.519443,5.07473,NS(=O)(=O)Oc1ccc2c3c(c(=O)oc2c1)CCCCCCCCCCCCC3,IC50,1,single-target,0,421.5590000000005,4.765000000000005,99.6,1,5,2,3,2,29,0.5909090909090909,0,1
CHEMBL3235997,7.5074806,1.8105873,COc1cc2oc(=O)ccc2c(OC)c1CCC(C)C,IC50,1,single-target,0,276.332,3.3988000000000023,48.67,0,4,5,2,2,20,0.4375,0,1
CHEMBL4764162,-4.0964317,-0.6038989,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1cc2ccc(O)cc2oc1=O)S(=O)(=O)c1ccc([N+](=O)[O-])cc1,IC50,2,multi-target,0,609.6570000000003,3.455700000000002,180.29,3,9,12,4,4,43,0.2666666666666666,1,0
CHEMBL4458187,5.7776933,-9.458201,CN(C)CCCOc1ccc2c3c(c(=O)oc2c1)CN(C(=O)c1ccc(C(=O)O)cc1)CC3,IC50,2,multi-target,0,450.4910000000002,3.020200000000001,100.29,1,6,7,4,3,33,0.32,0,1
CHEMBL4849400,-2.636934,5.3166857,CCCCC1(c2cc(O)c3cc(C)c(=O)oc3c2)CCCCC1,Ki,1,single-target,0,314.4250000000002,5.199120000000004,50.44,1,3,4,3,2,23,0.55,1,0
CHEMBL4870551,-1.2052821,-5.7789803,N#CC1=C(N)Oc2c(c(=O)oc3ccccc23)C1c1cnc2ccccc2c1,IC50,1,single-target,0,367.3640000000001,3.5593800000000018,102.14,1,6,1,5,4,28,0.0454545454545454,0,1
CHEMBL4168368,3.5219073,6.431274,Cc1ccc(-c2coc3cc4oc(=O)c(CC(=O)O)c(C)c4cc23)cc1,Ki,2,multi-target,0,348.35400000000004,4.450140000000003,80.65,1,4,3,4,4,26,0.1428571428571428,0,1
CHEMBL333828,13.865713,2.3565884,CC(C)(C)NC(=O)[C@@H]1CN(C(=O)c2cc3ccccc3oc2=O)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)NC1c2ccccc2C[C@H]1O,IC50,1,single-target,0,694.8290000000003,3.2185,152.42,4,8,10,6,4,51,0.4,1,0
CHEMBL4090473,3.0948474,5.458055,Cc1oc2cc3oc(=O)c4c(c3cc2c1C)CCCC4,IC50,4,multi-target,0,268.31199999999995,4.034840000000003,43.35,0,3,0,4,3,20,0.3529411764705882,0,1
CHEMBL3939561,9.524296,-1.9562399,COc1cc2oc(=O)cc(C)c2cc1-c1ccc(C#N)n1Cc1ccc(F)cc1,IC50,1,single-target,0,388.3980000000001,4.637600000000004,68.16,0,5,4,4,4,29,0.1304347826086956,0,1
CHEMBL1782745,7.308466,-0.23684993,O=c1ccc2cc(OCCCNC[C@@H]3CCCN4CCCC[C@H]34)ccc2o1,IC50,1,single-target,0,370.49300000000017,3.416000000000002,54.71,1,5,7,4,2,27,0.5909090909090909,0,1
CHEMBL3977424,5.1759396,9.649761,O=c1oc2ccccc2c(N2CCN(c3cccc(Cl)c3Cl)CC2)c1CO,IC50,1,single-target,0,405.2810000000002,3.9187000000000034,56.92,1,5,3,4,3,27,0.25,0,1
CHEMBL1383420,3.8983848,-2.7885015,Cc1cc(=O)oc2c(C)c(OC(C)C(=O)NCCCN3CCOCC3)ccc12,AC50,1,single-target,0,388.4640000000002,2.0156399999999994,81.00999999999999,1,6,7,3,2,28,0.5238095238095238,0,1
CHEMBL4063405,7.7302256,0.025721556,CC(C(=O)NCCOc1ccc2ccc(=O)oc2c1)c1ccc(-c2ccccc2)c(F)c1,Ki,1,single-target,0,431.46300000000014,4.897800000000005,68.53999999999999,1,4,7,4,4,32,0.1538461538461538,0,1
CHEMBL4069089,7.7195263,0.0029682964,O=C(Cc1ccccc1Nc1c(Cl)cccc1Cl)NCCOc1ccc2oc(=O)ccc2c1,Ki,3,multi-target,0,483.3510000000002,5.581100000000005,80.57,2,5,8,4,4,33,0.12,1,0
CHEMBL4097725,6.058621,7.1784043,O=C1C=CC(=O)c2c1ccc1c2c(=O)oc2cc(Cl)ccc21,IC50,2,multi-target,0,310.692,3.534800000000001,64.35,0,4,0,4,3,22,0.0,0,1
CHEMBL4583024,11.358798,-8.702394,CN(C)c1ccc2ccnc(N3CCN(CCCNc4cc(=O)oc5ccccc45)CC3)c2c1,IC50,4,multi-target,0,457.57800000000015,4.031400000000003,64.85000000000001,1,7,7,5,4,34,0.3333333333333333,0,1
CHEMBL3121783,3.2710733,2.044396,C#CCCCOc1ccc2c(C)cc(=O)oc2c1,IC50,2,multi-target,0,242.274,2.893620000000001,39.44,0,3,4,2,2,18,0.2666666666666666,0,1
CHEMBL3121777,10.692133,0.44701928,C#CCCCOc1ccc2cc(C(=O)c3ccc(OC)cc3)c(=O)oc2c1,IC50,1,single-target,0,362.3810000000001,3.8248000000000015,65.74000000000001,0,5,7,3,3,27,0.1818181818181818,0,1
CHEMBL3359956,8.846517,11.091121,O=c1cc(Cn2ccnc2)c2ccc(OCCc3ccccc3)cc2o1,IC50,3,multi-target,0,346.386,3.659300000000002,57.260000000000005,0,5,6,4,4,26,0.1428571428571428,0,1
CHEMBL4451013,4.26944,10.849273,O=c1oc2ccccc2c2nn(S(=O)(=O)c3ccc(C(F)(F)F)cc3)cc12,IC50,4,multi-target,0,394.33,3.398500000000001,82.16999999999999,0,6,2,4,4,27,0.0588235294117647,0,1
CHEMBL2391487,1.5356212,15.696882,Cc1cc(=O)oc2cc(OCCCN3CCN(CC(=O)Nc4c5c(nc6ccccc46)CCCC5)CC3)ccc12,IC50,2,multi-target,0,540.6640000000003,4.553620000000004,87.91,1,7,8,6,4,40,0.40625,1,0
CHEMBL3086063,10.9404545,14.66507,Cc1c(Cc2cccc(N)c2)c(=O)oc2cc(OC(=O)N(C)C)c(Cl)cc12,IC50,2,multi-target,0,386.8350000000001,3.9882200000000023,85.77,1,5,3,3,3,27,0.2,0,1
CHEMBL4079043,22.386086,-4.766974,NS(=O)(=O)c1ccc(-n2nc(C(=O)OCCOc3ccc4ccc(=O)oc4c3)cc2-c2ccccc2)cc1,IC50,3,multi-target,0,531.5460000000003,3.528900000000003,143.72000000000003,1,9,8,5,5,38,0.074074074074074,1,0
CHEMBL1275897,2.6819117,21.413443,CCCc1cc(C(=O)Nc2c(O)c3ccc(O[C@@H]4OC(C)(C)[C@H](OC)[C@@H](O)[C@H]4OC(=O)c4ccc(C)[nH]4)c(C)c3oc2=O)ccc1O,IC50,1,single-target,0,650.6810000000003,4.469140000000004,189.78,5,11,9,5,4,47,0.3823529411764705,2,0
CHEMBL1275893,2.6542892,21.439697,CO[C@@H]1[C@@H](O)[C@@H](OC(=O)c2ccc(C)[nH]2)[C@H](Oc2ccc3c(O)c(NC(=O)c4ccc(SC)cc4)c(=O)oc3c2Cl)OC1(C)C,IC50,1,single-target,0,659.113,4.877920000000004,169.54999999999998,4,11,8,5,4,45,0.3225806451612903,2,0
CHEMBL2425857,13.41433,-6.887496,Nc1c2c(nc3c1C(c1ccncc1)c1c(c4ccccc4oc1=O)O3)CCCC2,IC50,1,single-target,0,397.4340000000003,4.329900000000003,91.24,1,6,1,6,4,30,0.2083333333333333,0,1
CHEMBL5633426,15.639188,4.247329,O=c1ccc2ccc(OCc3cn(Cc4ccc(Oc5ccccc5)c(O)c4)nn3)cc2o1,IC50,1,single-target,0,441.4430000000001,4.509700000000004,99.61,1,8,7,5,5,33,0.08,0,1
CHEMBL80556,6.9424014,9.102338,COc1ccc2c(O)c(C(c3cccc(NS(=O)(=O)c4ccc(C#N)cc4)c3)C3CC3)c(=O)oc2c1,Ki,1,single-target,0,502.54800000000034,4.721580000000002,129.63,2,7,7,5,4,36,0.1851851851851851,1,0
CHEMBL4854056,4.0356727,3.951692,CCCN(CC)c1ccc2c(C)cc(=O)oc2c1,EC50,1,single-target,0,245.32199999999995,3.337720000000002,33.45,0,3,4,2,2,18,0.4,0,1
CHEMBL4779600,-4.0419936,-0.5498331,COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)c2ccc3oc(=O)ccc3c2)cc1,IC50,2,multi-target,0,578.6870000000002,3.850500000000002,126.15,2,7,12,4,4,41,0.2903225806451613,1,0
CHEMBL122531,7.616093,-1.0023341,Cc1ccccc1N1CCN(Cc2ccc3oc(=O)ccc3c2)CC1,Ki,1,single-target,0,334.4190000000001,3.4236200000000023,36.69,0,4,3,4,3,25,0.2857142857142857,0,1
CHEMBL2376885,12.6927395,0.347567,O=C(Nc1cc2ccccc2oc1=O)OCc1ccccc1,IC50,1,single-target,0,295.2939999999999,3.5417000000000023,68.54,1,4,3,3,3,22,0.0588235294117647,0,1
CHEMBL4465361,11.382282,-8.685348,O=c1cc(NC[C@@H](O)CN2CCN(c3nccc4ccc(F)cc34)CC2)c2ccccc2o1,IC50,4,multi-target,0,448.4980000000002,3.075300000000002,81.84,2,7,6,5,4,33,0.28,0,1
CHEMBL3623675,15.858685,4.37362,Cc1cc(=O)oc2cc(-n3cc(CSc4ccccc4)nn3)ccc12,Ki,3,multi-target,0,349.415,3.974420000000003,60.92,0,6,4,4,4,25,0.1052631578947368,0,1
CHEMBL3891045,9.131115,-1.0860528,N#Cc1ccc(-c2ccc3oc(=O)ccc3c2)[nH]1,IC50,1,single-target,0,236.23,2.6597800000000005,69.78999999999999,1,3,1,3,3,18,0.0,0,1
CHEMBL4081898,5.545699,6.3012056,CCc1c(-c2ccc(O)cc2Cl)c(=O)oc2cc(O)ccc12,EC50,1,single-target,0,316.74,4.0870000000000015,70.67,2,4,2,3,3,22,0.1176470588235294,0,1
CHEMBL4082196,5.579437,6.3185453,Cc1cc(O)ccc1-c1c(C)c2ccc(O)cc2oc1=O,EC50,2,multi-target,0,282.295,3.4880400000000025,70.67,2,4,1,3,3,21,0.1176470588235294,0,1
CHEMBL4437630,14.01195,3.3463612,O=C(NC1CCN(Cc2ccccc2)CC1)c1cc2ccc(OCc3cn(Cc4ccccc4Cl)nn3)cc2oc1=O,IC50,1,single-target,0,584.0760000000002,5.059600000000005,102.49,1,8,9,6,5,42,0.25,2,0
CHEMBL3905250,12.992902,3.4674838,O=C(NCCc1c[nH]c2ccccc12)c1cc2ccc(OCc3ccc(Cl)c(Cl)c3)cc2oc1=O,IC50,1,single-target,0,507.3730000000003,6.132600000000004,84.33000000000001,2,4,7,5,5,35,0.1111111111111111,2,0
CHEMBL4086218,5.18974,-1.0416709,Cc1cc(=O)oc2cc(OCCN3CCN(Cc4ccc(Br)cc4)CC3)ccc12,IC50,3,multi-target,0,457.36800000000005,4.060520000000003,45.92,0,5,6,4,3,29,0.3478260869565217,0,1
CHEMBL3818036,10.4475765,4.835663,CC(=O)Oc1ccc2cc(-c3cccs3)c(=O)oc2c1OC(C)=O,Ki,1,single-target,0,344.34400000000016,3.3721000000000023,82.81,0,7,3,3,3,24,0.1176470588235294,0,1
CHEMBL4171465,17.827196,12.849824,Cc1cc(=O)oc2cc(OCCCn3cc(CNC(=O)CCCCC4CCSS4)nn3)ccc12,IC50,1,single-target,0,502.6620000000003,4.492320000000004,99.25,1,9,12,4,3,34,0.5,1,0
CHEMBL1275899,2.675083,21.418463,COc1cc(C(=O)Nc2c(O)c3ccc(O[C@@H]4OC(C)(C)[C@H](OC)[C@@H](O)[C@H]4OC(=O)c4ccc(C)[nH]4)c(Cl)c3oc2=O)ccc1O,IC50,1,single-target,0,659.0440000000002,3.870220000000003,199.01,5,12,8,5,4,46,0.3225806451612903,2,0
CHEMBL330966,8.188062,-0.39150396,O=c1ccc2ccc(CNCCOc3ccccc3)cc2o1,Ki,1,single-target,0,295.338,2.9616000000000016,51.47,1,4,6,3,3,22,0.1666666666666666,0,1
CHEMBL1275898,2.7094567,21.384987,CO[C@@H]1[C@@H](O)[C@@H](OC(=O)c2ccc(C)[nH]2)[C@H](Oc2ccc3c(O)c(NC(=O)c4ccc(N)c(C)c4)c(=O)oc3c2C)OC1(C)C,IC50,1,single-target,0,621.6430000000001,3.701660000000002,195.57,5,11,7,5,4,45,0.34375,2,0
CHEMBL2018200,3.839536,5.927586,C=C(C)COc1cc(C)cc2oc(=O)c(CC(=O)NCc3ccc(S(N)(=O)=O)cc3)c(C)c12,IC50,1,single-target,0,470.5470000000002,2.8710400000000007,128.7,2,6,8,3,3,33,0.25,0,1
CHEMBL4467368,8.8727255,-0.49222568,O=c1ccc2cc(S(=O)(=O)Nc3ccc(-c4nc5cc(NS(=O)(=O)c6ccc(Cl)s6)ccc5o4)cc3)ccc2o1,IC50,4,multi-target,0,614.0820000000002,5.917700000000004,148.57999999999998,2,9,7,6,6,40,0.0,2,0
CHEMBL1275843,2.70219,21.393227,CCCc1cc(C(=O)Nc2c(O)c3ccc(O[C@@H]4OC(C)(C)[C@H](OC)[C@@H](OC(=O)c5ccc(C)[nH]5)[C@H]4O)c(C)c3oc2=O)ccc1O,IC50,1,single-target,0,650.6810000000003,4.469140000000005,189.78,5,11,9,5,4,47,0.3823529411764705,2,0
CHEMBL4470789,0.060799256,4.6704288,COc1cccc(-c2coc3cc4oc(=O)c(-c5nsc(=O)o5)c(C)c4cc23)c1,IC50,1,single-target,0,407.4030000000001,4.599920000000003,95.68,0,8,3,5,5,29,0.0952380952380952,0,1
CHEMBL3819591,8.490138,-7.763311,COP(=O)(Nc1ccc(-c2cc3ccc(OS(N)(=O)=O)cc3oc2=O)cc1)OC,IC50,1,single-target,0,440.3700000000002,2.8551,147.16,2,8,7,3,3,29,0.1176470588235294,0,1
CHEMBL4872970,5.8146343,20.588999,CCn1nccc1-c1ccc2c(O)c(NC(=O)c3cccc(CCC(C)C)c3)c(=O)oc2c1,Ki,2,multi-target,0,445.5190000000002,5.2229000000000045,97.36,2,6,7,4,4,33,0.2692307692307692,1,0
CHEMBL3410710,13.234133,2.6102538,CCCCOc1cccc2cc(C(=O)NC(C)C)c(=O)oc12,EC50,1,single-target,0,303.35800000000006,3.110100000000001,68.53999999999999,1,4,6,2,2,22,0.4117647058823529,0,1
CHEMBL5403431,8.240684,0.49338698,COc1ccc(S(=O)(=O)Nc2ccc(CCNC[C@H](O)COc3ccc4ccc(=O)oc4c3)cc2)cc1,Kd,2,multi-target,0,524.5950000000004,3.174400000000001,127.1,3,8,12,4,4,37,0.2222222222222222,1,0
CHEMBL1390792,3.7862737,2.4925272,CCCc1cc(=O)oc2cc(OCC(=O)N3CCc4ccccc43)ccc12,AC50,2,multi-target,0,363.413,3.713600000000003,59.75,0,4,5,4,3,27,0.2727272727272727,0,1
CHEMBL4635250,6.9574456,8.880465,CCOP(=O)(OCC)Oc1c(C(CC(C)=O)c2ccccc2)c(=O)oc2ccccc12,IC50,1,single-target,0,444.4200000000001,5.463900000000005,92.04,0,7,10,3,3,31,0.3043478260869565,1,0
CHEMBL1835836,9.236199,-1.4142925,Cn1c(C#N)ccc1-c1ccc2oc(=O)ccc2c1,IC50,1,single-target,0,250.257,2.670180000000001,58.93,0,4,1,3,3,19,0.0666666666666666,0,1
CHEMBL4529750,6.940406,-3.3748548,Cc1cc2ccc(OCC3CCN(Cc4cccc(CO)c4)CC3)cc2oc1=O,IC50,4,multi-target,0,393.4830000000002,3.8847200000000015,62.91,1,5,6,4,3,29,0.375,0,1
CHEMBL4069985,7.6181545,14.630847,COc1ccc(-c2c(Nc3ccc(OCCN4CCCCC4)cc3)c3ccc(O)cc3oc2=O)cc1,IC50,1,single-target,0,486.56800000000027,5.782500000000006,84.16999999999999,2,7,8,5,4,36,0.2758620689655172,1,0
CHEMBL1506329,20.143187,2.1870263,COc1cc(C(CC(=O)N2CCCC2)c2c(OC)cc(OC)c3ccc(=O)oc23)cc(OC)c1OC,EC50,3,multi-target,0,497.54400000000027,3.980400000000003,96.67,0,8,9,4,3,36,0.4074074074074074,0,1
CHEMBL145374,3.8892112,1.8760557,O=c1cc(-c2ccccc2)c2ccc(OCc3ccccc3)cc2o1,IC50,2,multi-target,0,328.367,5.039000000000003,39.44,0,3,4,4,4,25,0.0454545454545454,1,0
CHEMBL4215550,3.872666,-2.843363,CC(=O)c1c(OCCCN2CCN(c3cccc(Br)c3)CC2)ccc2c(C)cc(=O)oc12,Ki,2,multi-target,0,499.40500000000026,4.657620000000004,62.99,0,6,7,4,3,32,0.36,0,1
CHEMBL559624,5.905267,0.11226674,O=c1cc(OCCCCOc2ccccc2)c2ccccc2o1,IC50,1,single-target,0,310.3490000000001,4.031000000000003,48.67,0,4,7,3,3,23,0.2105263157894736,0,1
CHEMBL3133849,-9.126706,6.9360204,CC(C)(C)OC(=O)N1CCN(C(=S)SCc2cn(Cc3cc(=O)oc4ccccc34)nn2)CC1,IC50,1,single-target,0,501.6340000000003,3.5036000000000023,93.7,0,9,4,4,3,34,0.4347826086956521,1,0
CHEMBL513034,-1.1257378,5.836064,COc1cc(C)cc2oc(=O)c(Cc3ccc(Cl)cc3)cc12,Ki,2,multi-target,0,314.768,4.354220000000003,39.44,0,3,3,3,3,22,0.1666666666666666,0,1
CHEMBL5069986,4.1788983,5.3533454,COc1c(OCC(=O)NO)ccc2c3c(c(=O)oc12)CCCC3,IC50,1,single-target,0,319.31300000000016,1.5645999999999998,98.0,2,6,4,3,2,23,0.375,0,1
CHEMBL5590525,15.9646,4.283295,O=C(Cn1cc(COc2cc(OCc3cn(CC(=O)Nc4ccc(S(=O)(=O)Nc5ccccn5)cc4)nn3)c3c(-c4ccccc4)cc(=O)oc3c2)nn1)Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,IC50,1,single-target,0,995.0289999999998,5.470000000000004,286.4099999999999,4,18,19,9,9,71,0.0851063829787234,3,0
CHEMBL1456931,3.998615,5.4200773,COc1ccc2c(c1)c(=O)oc1c(C)c(OCC(=O)N3CCc4ccccc4C3)ccc12,AC50,4,multi-target,0,429.4720000000002,4.226920000000003,68.98,0,5,4,5,4,32,0.2307692307692307,0,1
CHEMBL4072433,2.5185263,3.8550432,Cc1oc(C(=O)O)cc1COc1ccc2c(C)c(Cc3ccccc3)c(=O)oc2c1,IC50,1,single-target,0,404.4180000000001,4.870840000000004,89.88000000000001,1,5,6,4,4,30,0.1666666666666666,0,1
CHEMBL1419637,6.3938627,4.4451795,CCc1cc(=O)oc2cc(C)c(CN3CCCC3)c(O)c12,IC50,1,single-target,0,287.3589999999999,2.9652200000000017,53.68000000000001,1,4,3,3,2,21,0.4705882352941176,0,1
CHEMBL4791933,3.9340398,3.617933,Cc1cc(Nc2ccc3c(C)cc(=O)oc3c2)n2nc(SCc3nc4ccccc4[nH]3)nc2n1,IC50,1,single-target,0,469.53000000000014,4.759740000000003,114.0,2,9,5,6,6,34,0.125,0,1
CHEMBL402991,11.705237,-0.36617666,CC(C)(C)c1ccc2oc(=O)c(CCC(=O)NO)cc2c1,IC50,1,single-target,0,289.331,2.5285,79.54,2,4,3,2,2,21,0.375,0,1
CHEMBL5583585,2.615646,3.033131,Cc1c(Cl)c(=O)oc2cc(OCc3ccc(S(N)(=O)=O)cc3)ccc12,Ki,8,multi-target,1,379.8210000000001,2.9812200000000004,99.6,1,5,4,3,3,25,0.1176470588235294,0,1
CHEMBL4083422,6.439731,8.59208,CCCCCCCCCCc1c(O)c2ccccc2oc1=O,Ki,1,single-target,0,302.4140000000001,5.181800000000006,50.440000000000005,1,3,9,2,2,22,0.5263157894736842,1,0
CHEMBL4460238,5.7781687,-9.422037,CN(C)Cc1ccc(-c2ccc3c4c(c(=O)oc3c2)CN(C(=O)c2ccc(C(=O)O)cc2)CC4)cc1,IC50,2,multi-target,0,482.5360000000003,4.418300000000004,91.06000000000002,1,5,5,5,4,36,0.2068965517241379,0,1
CHEMBL3927855,1.628018,-1.4080597,O=c1ccc2c(OCCCOc3ccc(Cl)cc3)c3ccoc3cc2o1,EC50,1,single-target,0,370.7880000000001,5.040500000000003,61.81,0,5,6,4,4,26,0.15,1,0
CHEMBL4648584,10.106872,4.2095447,COc1cccc2cc(-c3cc(=O)oc4c(C)c(OCc5ccc(Cl)cc5)ccc34)c(=O)oc12,IC50,1,single-target,0,474.8960000000001,6.115820000000004,78.88000000000001,0,6,5,5,5,34,0.1111111111111111,1,0
CHEMBL4796953,16.322168,4.9254327,O=c1ccc2ccc(OCCCCn3cc(Cn4nc5ccccc5n4)nn3)cc2o1,IC50,1,single-target,0,416.4410000000001,3.036700000000001,100.86,0,9,8,5,5,31,0.2272727272727272,0,1
CHEMBL1830799,12.262405,2.5591266,O=C(c1ccccc1)c1cc2cccc(O)c2oc1=O,IC50,2,multi-target,0,266.252,2.729600000000002,67.50999999999999,1,4,2,3,3,20,0.0,0,1
CHEMBL5194087,6.308799,6.5718336,Cc1cc(O)c2c(c1)-c1c(-c3c[nH]c4ccccc34)c(=O)oc3c1c-2c(O)c1cccc(O)c13,IC50,1,single-target,0,447.44600000000025,6.167120000000005,106.69,4,5,1,7,6,34,0.0357142857142857,1,0
