case_id,target_label,case_priority,target_chembl_id,target_name,target_organism,compound_id,canonical_smiles,inchi_key,endpoint,required_endpoint,pactivity,doi,year,record_id
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,CHEMBL1761761,COc1ccc2cc(-c3ccsc3)c(=O)oc2c1,WAJKAWOYYMLWNI-UHFFFAOYSA-N,IC50,IC50,7.25,10.1016/j.ejmech.2011.01.033,2011,6153445
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,CHEMBL5583624,CN(C)c1cc(=O)oc2cc(OCc3ccc(S(N)(=O)=O)cc3)ccc12,QDLONGHMIAFYJC-UHFFFAOYSA-N,IC50,IC50,6.07,10.1021/acs.jmedchem.4c00045,2024,25934270
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,CHEMBL5565316,Cc1cc2ccc(OCc3ccc(S(N)(=O)=O)cc3)cc2oc1=O,KDMKQNJDFWYSKD-UHFFFAOYSA-N,IC50,IC50,8.15,10.1021/acs.jmedchem.4c00045,2024,25934268
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,CHEMBL5571185,CCOC(=O)c1cc2ccc(OCc3ccc(S(N)(=O)=O)cc3)cc2oc1=O,PTZAUMRAQORXBV-UHFFFAOYSA-N,IC50,IC50,6.68,10.1021/acs.jmedchem.4c00045,2024,25934252
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,CHEMBL142582,Cc1c(C)c2ccc(OCc3ccc([N+](=O)[O-])cc3)cc2oc1=O,BPAHELUFQXKRPY-UHFFFAOYSA-N,IC50,IC50,8.95,10.1021/jm060441e,2006,1773831
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,CHEMBL4475204,Cc1cc(=O)c(O)cn1Cc1cc2ccc(OCc3ccc(F)cc3)cc2oc1=O,ZPOPMBOZYWLELY-UHFFFAOYSA-N,IC50,IC50,6.84,10.1016/j.ejmech.2019.07.031,2019,19098409
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,CHEMBL499847,O=c1ccc2c(ccc3ccoc32)o1,HMUJHZNYHJMOHR-UHFFFAOYSA-N,IC50,IC50,5.26,10.1016/j.bmcl.2019.01.016,2019,19367828
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,CHEMBL522532,Cc1ccc(NC(=O)c2cc3cc(C)ccc3oc2=O)cc1,MFUWDBLYKLNULI-UHFFFAOYSA-N,IC50,IC50,7.86,10.1021/acs.jmedchem.7b00918,2017,18187107
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,CHEMBL4750523,CCc1c(O)c(=O)ccn1CCCn1cc(COc2cc3ccccc3oc2=O)nn1,YKSDQXQXSGUDRE-UHFFFAOYSA-N,IC50,IC50,6.07,10.1021/acs.jmedchem.0c01480,2020,22801686
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,CHEMBL4750523,CCc1c(O)c(=O)ccn1CCCn1cc(COc2cc3ccccc3oc2=O)nn1,YKSDQXQXSGUDRE-UHFFFAOYSA-N,IC50,IC50,6.07,10.1016/j.ejmech.2021.113546,2021,25008880
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,CHEMBL494808,Cc1cccc(NC(=O)c2cc3cc(C)ccc3oc2=O)c1,BYMDGQZMHMAQIC-UHFFFAOYSA-N,IC50,IC50,8.12,10.1021/acs.jmedchem.7b00918,2017,18187110
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,CHEMBL3735973,Cc1ccc2oc(=O)c(-c3cccc(OCCCBr)c3)cc2c1,ISHKJWBAICESMB-UHFFFAOYSA-N,IC50,IC50,5.43,10.1039/C4MD00437J,2015,16386429
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,CHEMBL5575945,NS(=O)(=O)c1ccc(COc2ccc3c(c2)oc(=O)c2ccccc23)cc1,ZGFVQELBBCKLHC-UHFFFAOYSA-N,IC50,IC50,7.13,10.1021/acs.jmedchem.4c00045,2024,25934281
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,CHEMBL5572092,NS(=O)(=O)c1ccc(NC(=O)COc2ccc3ccc(=O)oc3c2)c(Br)c1,IBOUAOLFUAHOIO-UHFFFAOYSA-N,IC50,IC50,5.32,10.1021/acs.jmedchem.4c00045,2024,25934228
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,CHEMBL4522235,Cc1c(C)c2ccc(OCCCN3CCc4ccccc4C3)cc2oc1=O.Cl,NTAVCLYHLPYVCZ-UHFFFAOYSA-N,IC50,IC50,6.53,10.1021/acs.jmedchem.6b00562,2016,19406957
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,CHEMBL5570880,NS(=O)(=O)c1ccc(COc2ccc3c(Cl)cc(=O)oc3c2)cc1,LKVQTROTCQCDLE-UHFFFAOYSA-N,IC50,IC50,7.95,10.1021/acs.jmedchem.4c00045,2024,25934269
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,CHEMBL18978,Cc1c(C)c2ccc(OS(=O)(=O)c3ccccc3)cc2oc1=O,FMWFBKVHLXWFOF-UHFFFAOYSA-N,IC50,IC50,7.8,10.1021/jm060441e,2006,1773850
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,CHEMBL5595332,CN(Cc1ccc(COc2ccc3c(CO)cc(=O)oc3c2)cc1)Cc1cccs1,URCBDSWAOOULBM-UHFFFAOYSA-N,IC50,IC50,7.44,10.1016/j.ejmech.2024.116511,2024,25998569
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,CHEMBL487235,C=C(Br)COc1ccc2c(oc(=O)c3ccccc32)c1C,GGTNLZBSSNHXRY-UHFFFAOYSA-N,IC50,IC50,8.83,10.1021/jm800656v,2008,2592792
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,CHEMBL500683,N#Cc1c(F)c(F)c(NC(=O)c2cc3ccc(OCc4ccc(F)cc4)cc3oc2=O)c(F)c1F,TWDNLHLTPOULJC-UHFFFAOYSA-N,IC50,IC50,5.46,10.1021/jm801496u,2009,2411374
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,CHEMBL1783714,Cc1ccc2oc(=O)c(-c3ccccc3)cc2c1,CWPFCMRZZPIZTM-UHFFFAOYSA-N,IC50,IC50,6.55,10.1016/j.bmcl.2009.04.085,2009,6220080
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,CHEMBL1783714,Cc1ccc2oc(=O)c(-c3ccccc3)cc2c1,CWPFCMRZZPIZTM-UHFFFAOYSA-N,IC50,IC50,6.55,10.1021/jm200716y,2011,6383785
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,CHEMBL1783714,Cc1ccc2oc(=O)c(-c3ccccc3)cc2c1,CWPFCMRZZPIZTM-UHFFFAOYSA-N,IC50,IC50,6.55,10.1039/C1MD00221J,2012,14552972
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,CHEMBL5565616,COC(=O)c1c(OCc2ccc(S(N)(=O)=O)cc2)ccc2c(C)cc(=O)oc12,LYSZJQBPRRDXLZ-UHFFFAOYSA-N,IC50,IC50,5.64,10.1021/acs.jmedchem.4c00045,2024,25934280
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,CHEMBL5562537,CC(=O)c1cc2ccc(OCc3ccc(S(N)(=O)=O)cc3)cc2oc1=O,AWKSRJLNZWGCOO-UHFFFAOYSA-N,IC50,IC50,7.29,10.1021/acs.jmedchem.4c00045,2024,25934264
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,CHEMBL5571128,NS(=O)(=O)c1ccc(COc2ccc3c(N4CCNCC4)cc(=O)oc3c2)cc1,MLQCCTAVKREBAX-UHFFFAOYSA-N,IC50,IC50,5.1,10.1021/acs.jmedchem.4c00045,2024,25934284
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,CHEMBL511966,Cc1ccc(C)c(NC(=O)c2cc3ccccc3oc2=O)c1,YKWNUQSPFVLGFM-UHFFFAOYSA-N,IC50,IC50,4.65,10.1021/jm801496u,2009,2411350
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,CHEMBL4203107,C#CCN(C)CCOc1ccc2ccc(=O)oc2c1,VDHYBYFOKUDNIL-UHFFFAOYSA-N,IC50,IC50,5.96,10.1016/j.ejmech.2017.07.008,2017,18514947
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,CHEMBL3586582,Cc1c(C)c2ccc(OCCCCCCN(C)Cc3ccccc3)cc2oc1=O,QGRBYVLSFDOHSR-UHFFFAOYSA-N,IC50,IC50,6.49,10.1021/acs.jmedchem.5b00599,2015,15625513
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,CHEMBL4214760,C#CCN(CCCCOc1ccc2ccc(=O)oc2c1)Cc1ccc(F)c(F)c1,MSTPETYCFKDUBN-UHFFFAOYSA-N,IC50,IC50,5.62,10.1016/j.ejmech.2017.07.008,2017,18514946
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,CHEMBL3629472,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)c2cc3ccc(C)cc3oc2=O)cc1,GCJZTWGSGWVZNN-NOQWHZBDSA-N,IC50,IC50,5.56,10.1016/j.ejmech.2015.08.055,2015,15758452
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,CHEMBL5078658,Cc1c(C)c2ccc(OCc3ccc(CN(C)CCCC(F)F)cc3)cc2oc1=O,UXFJYPQDRBVIIL-UHFFFAOYSA-N,IC50,IC50,6.8,10.1021/acs.jmedchem.1c01784,2022,24422250
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,CHEMBL3629468,COc1ccc(/C=C/c2cc(OC)cc(OC)c2/C=C/C(=O)c2cc3ccc(OC)cc3oc2=O)cc1,DMRJQDWCIVTCSF-SEYMNPNRSA-N,IC50,IC50,5.38,10.1016/j.ejmech.2015.08.055,2015,15758476
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,CHEMBL5398015,CC(=O)Nc1c(O)ccc2c(C)cc(=O)oc12,NITFXIODRALALB-UHFFFAOYSA-N,IC50,IC50,4.51,10.1016/j.ejmech.2023.115091,2023,25461193
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,CHEMBL3261202,COc1ccccc1NC(=O)c1cc2cc(Br)cc(Br)c2oc1=O,SAUCAQHEIVUATB-UHFFFAOYSA-N,IC50,IC50,4.7,10.1016/j.ejmech.2014.04.060,2014,14662194
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,CHEMBL4470448,Cc1c(C)c2ccc(OCC3CCN(Cc4cccc(OCCCO)c4)CC3)cc2oc1=O,QLFPNOYDCBXGNI-UHFFFAOYSA-N,IC50,IC50,6.11,10.1016/j.ejmech.2018.10.016,2019,18936916
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,CHEMBL4442642,C#CCOc1ccc2cc(Cn3ccc(=O)c(O)c3CC)c(=O)oc2c1,YKGGDKVVKRRAMR-UHFFFAOYSA-N,IC50,IC50,6.92,10.1016/j.ejmech.2019.07.031,2019,19098398
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,CHEMBL4459482,Cc1c(C)c2ccc(OCC3CCN(Cc4cccc(CO[N+](=O)[O-])c4)CC3)cc2oc1=O,NBANFZDFABUAHK-UHFFFAOYSA-N,IC50,IC50,7.29,10.1016/j.ejmech.2018.10.016,2019,18936920
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,CHEMBL5589767,Cc1c(Cl)c(=O)oc2cc(OCC(=O)Nc3ccc(S(N)(=O)=O)cc3F)ccc12,PPCVYOIHJUDHNC-UHFFFAOYSA-N,IC50,IC50,5.49,10.1021/acs.jmedchem.4c00045,2024,25934236
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,CHEMBL5432539,O=c1oc2cc(Br)ccc2cc1-c1ccc(Br)nn1,NQAVDCSOGJRXOW-UHFFFAOYSA-N,IC50,IC50,7.22,10.1016/j.ejmech.2022.114655,2022,25577931
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,CHEMBL5436440,Cc1cc(=O)oc2c(NC(=O)c3ccco3)c(O)ccc12,JEWNKTSAZOHQQV-UHFFFAOYSA-N,IC50,IC50,4.76,10.1016/j.ejmech.2023.115091,2023,25461208
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,CHEMBL5575430,NC(=O)c1cc2ccc(OCc3ccc(S(N)(=O)=O)cc3)cc2oc1=O,COOYNHCRBYHLOD-UHFFFAOYSA-N,IC50,IC50,6.04,10.1021/acs.jmedchem.4c00045,2024,25934266
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,CHEMBL5593900,NS(=O)(=O)c1ccc(COc2ccc3c(CN4CCOCC4)cc(=O)oc3c2)cc1,DTIZVTGOGWVWFS-UHFFFAOYSA-N,IC50,IC50,5.13,10.1021/acs.jmedchem.4c00045,2024,25934277
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,CHEMBL5416702,COc1cccc(-c2cc3cc(Cl)ccc3oc2=O)c1,ZPJQCWZHXDODCH-UHFFFAOYSA-N,IC50,IC50,9.0,10.1016/j.ejmech.2022.114655,2022,25577916
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,CHEMBL4527294,O=C(SCCc1ccco1)c1cc2ccccc2oc1=O,CTUKKXMFFDKESC-UHFFFAOYSA-N,IC50,IC50,6.7,10.1039/C8MD00446C,2019,19480631
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,CHEMBL4564297,Cc1c(C)c2ccc(OC3CCN(CC(=O)c4ccccc4)CC3)cc2oc1=O,XBOQNZPZRIVLIZ-UHFFFAOYSA-N,IC50,IC50,6.94,10.1021/acs.jmedchem.6b00562,2016,19406938
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,CHEMBL4444006,Cc1c(C)c2ccc(OCc3cccc(CN4CCC(CO)CC4)c3)cc2oc1=O,AJYQNGRAUDTCMC-UHFFFAOYSA-N,IC50,IC50,6.5,10.1016/j.ejmech.2018.10.016,2019,18936888
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,CHEMBL12208,Cc1cc(=O)oc2cc(O)ccc12,HSHNITRMYYLLCV-UHFFFAOYSA-N,IC50,IC50,4.09,10.1021/jm800656v,2008,2592807
CA9_HUMAN_KI,Human CA9,primary,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,CHEMBL4160538,O=c1oc2ccccc2c2c1c(Cc1ccccc1)nn2Cc1ccccc1,UBIDKICMKAZKQA-UHFFFAOYSA-N,Ki,Ki,7.5,10.1016/j.ejmech.2018.01.033,2018,18390728
CA9_HUMAN_KI,Human CA9,primary,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,CHEMBL5220116,O=C(OCCCCCCN(CCCOC(=O)c1c2ccccc2cc2ccccc12)CCCOc1ccc2ccc(=O)oc2c1)c1c2ccccc2cc2ccccc12,HZJFMSHSLWODND-UHFFFAOYSA-N,Ki,Ki,6.78,10.1021/acs.jmedchem.2c01175,2022,24968775
CA9_HUMAN_KI,Human CA9,primary,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,CHEMBL4762118,O=C(/C=C/c1cccc(C(F)(F)F)c1)Nc1ccc2oc(=O)ccc2c1,XSYJOQHFALEUSV-XBXARRHUSA-N,Ki,Ki,7.06,10.1016/j.bmc.2020.115586,2020,22879399
CA9_HUMAN_KI,Human CA9,primary,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,CHEMBL4475016,O=Cc1cccc(OCc2cn(CCCOc3ccc4ccc(=O)oc4c3)nn2)c1,NVNIDGYSZZAEON-UHFFFAOYSA-N,Ki,Ki,6.72,10.1016/j.ejmech.2019.111702,2019,18889646
CA9_HUMAN_KI,Human CA9,primary,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,CHEMBL4160716,O=c1cc(-c2cccc(Cl)c2)c2ccc(O)cc2o1,AYZXTEMZEGPHPD-UHFFFAOYSA-N,Ki,Ki,7.51,10.1016/j.ejmech.2017.11.061,2018,18367329
CA9_HUMAN_KI,Human CA9,primary,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,CHEMBL4750586,COc1ccc(N2CCN(Cc3cc(=O)oc4cc(OCc5ccc([N+](=O)[O-])cc5)ccc34)CC2)cc1,LMPGUAQELTXXCR-UHFFFAOYSA-N,Ki,Ki,5.58,10.1016/j.bmcl.2021.127877,2021,22933522
CA9_HUMAN_KI,Human CA9,primary,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,CHEMBL4740913,COc1ccc(N2CCN(Cc3cc(=O)oc4cc(OCc5ccccc5[N+](=O)[O-])ccc34)CC2)cc1,FHDADFAHPAARAD-UHFFFAOYSA-N,Ki,Ki,5.27,10.1016/j.bmcl.2021.127877,2021,22933521
CA9_HUMAN_KI,Human CA9,primary,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,CHEMBL4635964,Cc1cn([C@H]2C[C@H](n3cc(COc4ccc5oc(=O)ccc5c4)nn3)[C@@H](CO)O2)c(=O)[nH]c1=O,CZGFBOOZLDNOSG-QXAKKESOSA-N,Ki,Ki,5.18,10.1021/acs.jmedchem.0c00636,2020,20639287
CA9_HUMAN_KI,Human CA9,primary,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,CHEMBL4786964,O=c1cc(CN2CCN(Cc3ccccc3)CC2)c2ccc(OCc3ccc(Br)cc3)cc2o1,LZOYVWOQIUQDEP-UHFFFAOYSA-N,Ki,Ki,6.24,10.1016/j.bmcl.2021.127877,2021,22933526
CA9_HUMAN_KI,Human CA9,primary,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,CHEMBL4745131,O=C(/C=C/c1cccc([N+](=O)[O-])c1)Nc1ccc2oc(=O)ccc2c1,LONPHXLHCZVJRR-XBXARRHUSA-N,Ki,Ki,5.14,10.1016/j.bmc.2020.115586,2020,22879409
CA9_HUMAN_KI,Human CA9,primary,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,CHEMBL4171612,COc1c(C(C)=O)c(=O)oc2ccc(Br)cc12,BAIFLKUQHVHXQQ-UHFFFAOYSA-N,Ki,Ki,7.04,10.1016/j.ejmech.2018.01.033,2018,18390748
CA9_HUMAN_KI,Human CA9,primary,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,CHEMBL4103176,O=C(Cc1ccccc1Nc1c(Cl)cccc1Cl)NCCOc1ccc2ccc(=O)oc2c1,MAYQUXWUTAAHEK-UHFFFAOYSA-N,Ki,Ki,7.05,10.1021/acs.jmedchem.6b01607,2017,17956069
CA9_HUMAN_KI,Human CA9,primary,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,CHEMBL4076291,CC1=C(CC(=O)NCCOc2ccc3ccc(=O)oc3c2)c2cc(F)ccc2/C1=C\c1ccc([S+](C)[O-])cc1,NMYIRICXYKYTCN-YSMPRRRNSA-N,Ki,Ki,7.55,10.1021/acs.jmedchem.6b01607,2017,17956066
CA9_HUMAN_KI,Human CA9,primary,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,CHEMBL4060402,O=C(c1ccccc1)c1ccc2n1CCC2C(=O)NCCOc1ccc2oc(=O)ccc2c1,HREFIMOFGJMXJB-UHFFFAOYSA-N,Ki,Ki,7.5,10.1021/acs.jmedchem.6b01607,2017,17956063
CA9_HUMAN_KI,Human CA9,primary,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,CHEMBL4161531,COC(=O)Cc1c(C)c2ccc(OCC(=O)c3ccc(C)cc3)cc2oc1=O,PURCYHSSJDZIND-UHFFFAOYSA-N,Ki,Ki,6.91,10.1021/acsmedchemlett.8b00170,2018,18407531
CA9_HUMAN_KI,Human CA9,primary,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,CHEMBL3805263,NS(=O)(=O)c1ccc(-n2cc(/C=N\Nc3nc(-c4cc5ccccc5oc4=O)cs3)c(-c3ccccc3)n2)cc1,AGQYESULXBATKV-MNDYBZJGSA-N,Ki,Ki,7.71,10.1016/j.bmc.2016.04.052,2016,16587753
CA9_HUMAN_KI,Human CA9,primary,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,CHEMBL4455031,O=C(Nc1ccc(C(=O)NCCOc2ccc3ccc(=O)oc3c2)cc1)Nc1ccc(Cl)c(C(F)(F)F)c1,DPYYRBNMSJKMCW-UHFFFAOYSA-N,Ki,Ki,5.47,10.1016/j.ejmech.2019.111600,2019,19099952
CA9_HUMAN_KI,Human CA9,primary,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,CHEMBL4800433,O=c1cc(CN2CCN(Cc3ccccc3)CC2)c2ccc(OCc3ccccc3F)cc2o1,NDVPQFRLAVITSK-UHFFFAOYSA-N,Ki,Ki,6.04,10.1016/j.bmcl.2021.127877,2021,22933529
CA9_HUMAN_KI,Human CA9,primary,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,CHEMBL5556483,O=C(NNc1nc(-c2cc3ccccc3oc2=O)cs1)c1cc(Cl)cc(Cl)c1,WFHIFUSWBIGIAU-UHFFFAOYSA-N,Ki,Ki,6.38,10.1016/j.ejmech.2024.116179,2024,25873449
CA9_HUMAN_KI,Human CA9,primary,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,CHEMBL5542159,Cc1cc(C)cc(C(=O)NNc2nc(-c3cc4ccccc4oc3=O)cs2)c1,FUKAPOFBRYTBEA-UHFFFAOYSA-N,Ki,Ki,6.38,10.1016/j.ejmech.2024.116179,2024,25873450
CA9_HUMAN_KI,Human CA9,primary,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,CHEMBL4162187,Nc1ccc(-c2cc(=O)oc3cc(O)ccc23)cc1,HATYMLATGSIWGR-UHFFFAOYSA-N,Ki,Ki,7.67,10.1016/j.ejmech.2017.11.061,2018,18367335
CA9_HUMAN_KI,Human CA9,primary,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,CHEMBL4781945,N#Cc1ccc(Cn2cc(COc3ccc4c(CCl)cc(=O)oc4c3)nn2)cc1,ZIIJQDPLFHHGPA-UHFFFAOYSA-N,Ki,Ki,7.49,10.1016/j.bmcl.2021.127877,2021,22933558
CA9_HUMAN_KI,Human CA9,primary,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,CHEMBL571738,O=c1ccc2cc(CO)ccc2o1,BPTGMUVORRVIEP-UHFFFAOYSA-N,Ki,Ki,5.08,10.1021/jm901287j,2010,2997235
CA9_HUMAN_KI,Human CA9,primary,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,CHEMBL577123,Cc1ccc2oc(=O)c(C(=O)O)cc2c1,FJICLQQBBFWGMZ-UHFFFAOYSA-N,Ki,Ki,7.32,10.1021/jm901287j,2010,2997054
CA9_HUMAN_KI,Human CA9,primary,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,CHEMBL7121,CCCc1cc(=O)oc2c3c(c4c(c12)OC(C)(C)C=C4)O[C@H](C)[C@@H](C)[C@H]3O,NIDRYBLTWYFCFV-SEDUGSJDSA-N,Ki,Ki,6.08,10.1016/j.bmc.2012.07.021,2013,12667880
CA9_HUMAN_KI,Human CA9,primary,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,CHEMBL568385,CCOC(=O)c1cc2ccc(OC)cc2oc1=O,FWFVXBZXJKTVGL-UHFFFAOYSA-N,Ki,Ki,5.03,10.1021/jm901287j,2010,2997234
CA9_HUMAN_KI,Human CA9,primary,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,CHEMBL567139,NCc1ccc2oc(=O)ccc2c1,MXXNUQUOHJMQEU-UHFFFAOYSA-N,Ki,Ki,5.08,10.1021/jm901287j,2010,2997233
CA9_HUMAN_KI,Human CA9,primary,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,CHEMBL191528,CCOc1ccc2ccc(=O)oc2c1,LIFAQMGORKPVDH-UHFFFAOYSA-N,Ki,Ki,5.02,10.1021/jm901287j,2010,2997061
CA9_HUMAN_KI,Human CA9,primary,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,CHEMBL446518,CC(=O)c1c(O)ccc2ccc(=O)oc12,XWYMACPLPPQCHC-UHFFFAOYSA-N,Ki,Ki,7.14,10.1016/j.bmcl.2010.10.094,2010,3605370
CA9_HUMAN_KI,Human CA9,primary,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,CHEMBL1288623,CCCOc1ccc2ccc(=O)oc2c1C(=O)CC,CVYSNMWNCSOWAN-UHFFFAOYSA-N,Ki,Ki,7.3,10.1016/j.bmcl.2010.10.094,2010,3605358
CA9_HUMAN_KI,Human CA9,primary,CHEMBL3594,Carbonic anhydrase 9,Homo sapiens,CHEMBL432745,C=CCOc1ccc2ccc(=O)oc2c1,KWNHWLBNDYLDEC-UHFFFAOYSA-N,Ki,Ki,6.14,10.1016/j.bmc.2012.02.014,2012,8060019
