case_id,target_label,case_priority,target_chembl_id,target_name,target_organism,endpoint,compound_id,canonical_smiles,inchi_key,median_pactivity,mean_pactivity,std_pactivity,min_pactivity,max_pactivity,pactivity_range_within_duplicate_records,record_count_for_compound,doi_count_for_compound,doi_list,year_min,year_max,record_id_list,smiles_missing,duplicate_activity_flag
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL3359944,O=c1cc(CCCl)c2ccc(OCc3cccc(Cl)c3)cc2o1,GLIOHWRSLRFKJG-UHFFFAOYSA-N,9.43,9.43,0.0,9.43,9.43,0.0,1,1,10.1016/j.ejmech.2022.114655,2022,2022,25577918,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL4068321,O=c1ccc2ccc(OCc3ccc(Br)cc3)cc2o1,XBQHFKZKJXERFF-UHFFFAOYSA-N,9.3,9.3,0.0,9.3,9.3,0.0,1,1,10.1016/j.ejmech.2016.09.041,2017,2017,18194960,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL3121793,COC(=O)c1cc2ccc(OCc3cccc(F)c3)cc2oc1=O,NCEUAXZXYIXBKB-UHFFFAOYSA-N,9.23,9.23,0.0,9.23,9.23,0.0,1,1,10.1016/j.bmc.2014.01.046,2014,2014,13935923,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL1835231,COc1ccc(-c2cc3cc(C)ccc3oc2=O)cc1Br,VDJROBVELNDISM-UHFFFAOYSA-N,9.13,9.13,0.0,9.13,9.13,0.0,1,1,10.1021/jm200716y,2011,2011,6383793,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL3121791,C#CCCCCOc1ccc2c(C)cc(=O)oc2c1,AIECALGLXZTSBK-UHFFFAOYSA-N,9.11,9.11,0.0,9.11,9.11,0.0,1,1,10.1016/j.bmc.2014.01.046,2014,2014,13935925,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL4079843,Cc1c(Cl)c(=O)oc2cc(OCc3ccc(Br)cc3)ccc12,CFDZXXWQQBIBLA-UHFFFAOYSA-N,9.1,9.1,0.0,9.1,9.1,0.0,1,1,10.1016/j.ejmech.2016.09.041,2017,2017,18194995,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL570731,COc1cccc(-c2cc3cc(C)ccc3oc2=O)c1,FXKIDMXANLWDBM-UHFFFAOYSA-N,9.1,9.1,0.0,9.1,9.1,0.0,2,2,10.1016/j.bmcl.2009.07.039; 10.1021/jm200716y,2009,2011,3022329; 6383789,False,1
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL3121865,CCCCCCOc1ccc2cc(C(=O)OC)c(=O)oc2c1,QOKVLUFMBVGFPC-UHFFFAOYSA-N,9.06,9.06,0.0,9.06,9.06,0.0,1,1,10.1016/j.bmc.2014.01.046,2014,2014,13935916,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL19004,Cc1c(C)c2ccc(OCc3nnc(C(C)C)s3)cc2oc1=O,HQTNJPCZUQAYAB-UHFFFAOYSA-N,9.05,9.05,0.0,9.05,9.05,0.0,1,1,10.1016/j.ejmech.2015.03.040,2015,2015,15219025,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL4097867,Cc1cc(=O)oc2cc(OCc3ccc(Br)cc3)ccc12,FVWAAOMTWGZPCD-UHFFFAOYSA-N,9.05,9.05,0.0,9.05,9.05,0.0,1,1,10.1016/j.ejmech.2016.09.041,2017,2017,18194994,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL142799,O=c1oc2cc(OCc3ccccc3)ccc2c2c1CCC2,XQVDQBUDJDSCEP-UHFFFAOYSA-N,9.04,9.04,0.0,9.04,9.04,0.0,1,1,10.1021/jm060441e,2006,2006,1773853,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL5416702,COc1cccc(-c2cc3cc(Cl)ccc3oc2=O)c1,ZPJQCWZHXDODCH-UHFFFAOYSA-N,9.0,9.0,0.0,9.0,9.0,0.0,1,1,10.1016/j.ejmech.2022.114655,2022,2022,25577916,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL111309,Cc1c(C)c2ccc(OCc3ccccc3)cc2oc1=O,OLKYAFAQLVOQDG-UHFFFAOYSA-N,8.97,8.97,0.0,8.97,8.97,0.0,1,1,10.1021/jm060441e,2006,2006,1773855,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL356977,Cc1c(C)c2ccc(OCc3cccc([N+](=O)[O-])c3)cc2oc1=O,LJJMTUBXYXGLKI-UHFFFAOYSA-N,8.96,8.96,0.0,8.96,8.96,0.0,1,1,10.1021/jm060441e,2006,2006,1773836,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL142582,Cc1c(C)c2ccc(OCc3ccc([N+](=O)[O-])cc3)cc2oc1=O,BPAHELUFQXKRPY-UHFFFAOYSA-N,8.95,8.95,0.0,8.95,8.95,0.0,1,1,10.1021/jm060441e,2006,2006,1773831,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL145292,O=c1oc2cc(OCc3ccccc3)ccc2c2ccccc12,VABIAROAZJNLBQ-UHFFFAOYSA-N,8.95,8.95,0.0,8.95,8.95,0.0,1,1,10.1021/jm060441e,2006,2006,1773851,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL325761,Cc1c(C)c2ccc(OCc3ccc(F)c(F)c3)cc2oc1=O,OAIPPRYRUKGVPD-UHFFFAOYSA-N,8.94,8.756666666666666,0.33501243758006016,8.37,8.96,0.5900000000000016,3,3,10.1016/j.bmc.2013.02.017; 10.1016/j.bmc.2016.09.050; 10.1039/C5MD00357A,2013,2016,13281005; 16490829; 16766894,False,1
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL488074,C=C(Br)COc1ccc2c3c(c(=O)oc2c1C)CCC3,YYCVYQFOKOFZJE-UHFFFAOYSA-N,8.93,8.93,0.0,8.93,8.93,0.0,1,1,10.1021/jm800656v,2008,2008,2592796,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL109085,Cc1cccc(COc2ccc3c(C)c(C)c(=O)oc3c2)c1,XZZUNARGJTUDCF-UHFFFAOYSA-N,8.92,8.92,0.0,8.92,8.92,0.0,1,1,10.1021/jm060441e,2006,2006,1773844,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL4105601,Cc1c(C#N)c(=O)oc2cc(OCc3ccc(Br)cc3)ccc12,BIGMVPGNLCXHRW-UHFFFAOYSA-N,8.89,8.89,0.0,8.89,8.89,0.0,1,1,10.1016/j.ejmech.2016.09.041,2017,2017,18194996,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL1777845,COc1ccc(-c2cc3cc(Br)cc(OC)c3oc2=O)cc1,LGFYJOGTQYJEMT-UHFFFAOYSA-N,8.87,8.87,0.0,8.87,8.87,0.0,1,1,10.1016/j.bmcl.2011.05.074,2011,2011,6260759,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL18966,Cc1ccc(COc2ccc3c(C)c(C)c(=O)oc3c2)cc1,GXFXMBTYRNXLMV-UHFFFAOYSA-N,8.86,8.86,0.0,8.86,8.86,0.0,1,1,10.1021/jm060441e,2006,2006,1773835,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL348922,Cc1c(C)c2ccc(NCc3ccccc3)cc2oc1=O,ZGGFUBONROMQTB-UHFFFAOYSA-N,8.86,8.86,0.0,8.86,8.86,0.0,1,1,10.1021/jm060441e,2006,2006,1773854,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL3121784,C#CCCCCOc1ccc2cc(C(=O)OC)c(=O)oc2c1,BNYXCYFQCSBSKS-UHFFFAOYSA-N,8.85,8.85,0.0,8.85,8.85,0.0,1,1,10.1016/j.bmc.2014.01.046,2014,2014,13935932,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL3121795,COC(=O)c1cc2ccc(OCCc3ccc(Cl)cc3)cc2oc1=O,BCJKVIGAOPGVQV-UHFFFAOYSA-N,8.85,8.85,0.0,8.85,8.85,0.0,1,1,10.1016/j.bmc.2014.01.046,2014,2014,13935921,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL356714,Cc1c(C)c2ccc(OCc3cccc(C#N)c3)cc2oc1=O,KVCCRDOTNLCYNF-UHFFFAOYSA-N,8.85,8.85,0.0,8.85,8.85,0.0,1,1,10.1021/jm060441e,2006,2006,1773837,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL470226,CS(=O)(=O)c1ccc(NC(=O)c2cc3ccccc3oc2=O)cc1,QJBHODZBXYTRMA-UHFFFAOYSA-N,8.85,8.85,0.0,8.85,8.85,0.0,1,1,10.1021/jm801496u,2009,2009,2411347,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL487235,C=C(Br)COc1ccc2c(oc(=O)c3ccccc32)c1C,GGTNLZBSSNHXRY-UHFFFAOYSA-N,8.83,8.83,0.0,8.83,8.83,0.0,1,1,10.1021/jm800656v,2008,2008,2592792,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL1835224,COc1ccc2oc(=O)c(-c3ccc(C)cc3)cc2c1,DGCAQQRTNOKFHK-UHFFFAOYSA-N,8.82,8.82,0.0,8.82,8.82,0.0,1,1,10.1021/jm200716y,2011,2011,6383781,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL276076,Cc1c(C)c2ccc(OCc3ccc(F)cc3)cc2oc1=O,QHRPUOKUBRYYKI-UHFFFAOYSA-N,8.81,8.81,0.0,8.81,8.81,0.0,1,1,10.1021/jm060441e,2006,2006,1773834,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL357614,Cc1c(C)c2ccc(OCc3c(F)c(F)c(F)c(F)c3F)cc2oc1=O,BRERGZBXULHYOT-UHFFFAOYSA-N,8.79,8.79,0.0,8.79,8.79,0.0,1,1,10.1021/jm060441e,2006,2006,1773830,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL111310,COc1cccc(COc2ccc3c(C)c(C)c(=O)oc3c2)c1,LRYCEYYGXGCVJT-UHFFFAOYSA-N,8.78,8.78,0.0,8.78,8.78,0.0,1,1,10.1021/jm060441e,2006,2006,1773843,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL108660,Cc1cc(=O)oc2cc(OCc3ccccc3)ccc12,RTORNQDWFDEDPT-UHFFFAOYSA-N,8.75,8.75,0.07071067811865576,8.7,8.8,0.10000000000000142,2,2,10.1016/j.ejmech.2016.09.041; 10.1021/jm060441e,2006,2017,1773858; 18194963,False,1
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL146222,O=c1oc2cc(OCc3ccccc3)ccc2c2c1CCCC2,RMBDGDFCQUTEBF-UHFFFAOYSA-N,8.75,8.75,0.0,8.75,8.75,0.0,1,1,10.1021/jm060441e,2006,2006,1773852,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL4095676,Cc1c(C#N)c(=O)oc2cc(OCc3ccccc3)ccc12,ZHMXKSBYYQERTH-UHFFFAOYSA-N,8.72,8.72,0.0,8.72,8.72,0.0,1,1,10.1016/j.ejmech.2016.09.041,2017,2017,18194961,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL342327,Cc1c(C)c2ccc(OCc3ccccc3C#N)cc2oc1=O,QETCJXAGEMNSOG-UHFFFAOYSA-N,8.71,8.71,0.0,8.71,8.71,0.0,1,1,10.1021/jm060441e,2006,2006,1773845,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL4094745,Cc1c(Cl)c(=O)oc2cc(OCc3ccccc3)ccc12,FLISBXSFDOEMCC-UHFFFAOYSA-N,8.68,8.68,0.0,8.68,8.68,0.0,1,1,10.1016/j.ejmech.2016.09.041,2017,2017,18194962,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL108697,Cc1c(C)c2ccc(OCc3cccc(F)c3)cc2oc1=O,XGJZBERLEOSMIT-UHFFFAOYSA-N,8.67,8.67,0.5232590180780441,8.3,9.04,0.7399999999999984,2,2,10.1016/j.bmc.2016.09.050; 10.1021/jm060441e,2006,2016,16766892; 1773840,False,1
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL4082300,Cc1c(C#N)c(=O)oc2cc(OCc3ccc(F)cc3)ccc12,ZRFZWVIKCJMDRW-UHFFFAOYSA-N,8.66,8.66,0.0,8.66,8.66,0.0,1,1,10.1016/j.ejmech.2016.09.041,2017,2017,18194998,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL145792,Cc1c(C)c2ccc(OCc3ccc(C#N)cc3)cc2oc1=O,DKTHHEPEMVDINA-UHFFFAOYSA-N,8.63,8.63,0.0,8.63,8.63,0.0,1,1,10.1021/jm060441e,2006,2006,1773832,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL3121790,C#CCCCCOc1ccc2ccc(=O)oc2c1,DELPHQSATGCEPA-UHFFFAOYSA-N,8.58,8.58,0.0,8.58,8.58,0.0,1,1,10.1016/j.bmc.2014.01.046,2014,2014,13935926,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL109018,Cc1c(C)c2ccc(OCc3cccc(Cl)c3)cc2oc1=O,QYAGHNCHSVGMMO-UHFFFAOYSA-N,8.575,8.575,0.1343502884254437,8.48,8.67,0.1899999999999995,2,2,10.1021/jm060441e; 10.1021/jm7009364,2006,2008,1773839; 2077437,False,1
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL1835230,COc1ccc(-c2cc3cc(C)ccc3oc2=O)cc1OC,YTRDYTYOUZRVHZ-UHFFFAOYSA-N,8.56,8.56,0.0,8.56,8.56,0.0,1,1,10.1021/jm200716y,2011,2011,6383791,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL3121792,C#CCCCCOc1ccc2cc(-c3ccc(OC)cc3)c(=O)oc2c1,UNIGFONODZDSDA-UHFFFAOYSA-N,8.53,8.53,0.0,8.53,8.53,0.0,1,1,10.1016/j.bmc.2014.01.046,2014,2014,13935924,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL274030,Cc1c(C)c2ccc(OCc3ccc(Cl)cc3)cc2oc1=O,LVUUTOUXLZZNQA-UHFFFAOYSA-N,8.51,8.51,0.4525483399593908,8.19,8.83,0.6400000000000006,2,2,10.1016/j.bmc.2016.09.050; 10.1021/jm060441e,2006,2016,16766893; 1773833,False,1
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL145503,Cc1cc(=O)oc2cc(OCc3cccc([N+](=O)[O-])c3)ccc12,AFDMKZBWSPXVRV-UHFFFAOYSA-N,8.49,8.49,0.0,8.49,8.49,0.0,1,1,10.1021/jm060441e,2006,2006,1773857,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL1830829,NNC(=O)c1cc2ccccc2oc1=O,CYBJAPNIFNGQQR-UHFFFAOYSA-N,8.49,8.49,0.0,8.49,8.49,0.0,1,1,10.1016/j.ejmech.2011.07.017,2011,2011,6361466,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL1835232,COc1cc(-c2cc3cc(C)ccc3oc2=O)ccc1Br,DKIKMZJXGNQTBN-UHFFFAOYSA-N,8.49,8.49,0.0,8.49,8.49,0.0,1,1,10.1021/jm200716y,2011,2011,6383794,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL145003,Cc1c(C)c2ccc(OCc3cccc(OC(F)(F)F)c3)cc2oc1=O,NNYJYLXVTQSZGF-UHFFFAOYSA-N,8.44,8.44,0.0,8.44,8.44,0.0,1,1,10.1021/jm060441e,2006,2006,1773842,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL145781,O=c1ccc2ccc(OCc3ccccc3)cc2o1,QDLFCBKKECTJSK-UHFFFAOYSA-N,8.42,8.536666666666667,0.20207259421636883,8.42,8.77,0.34999999999999964,3,3,10.1016/j.ejmech.2016.09.041; 10.1021/acs.jmedchem.4c00045; 10.1021/jm060441e,2006,2024,1773799; 18194964; 25934224,False,1
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL142916,Cc1c(C)c2cc(O)c(OCc3ccccc3)cc2oc1=O,ANQNIWQPMNBAFV-UHFFFAOYSA-N,8.41,8.41,0.0,8.41,8.41,0.0,1,1,10.1021/jm060441e,2006,2006,1773848,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL2019154,COc1ccc(-c2cc3cc(Cl)ccc3oc2=O)cc1,ZDRGCZDAIUIDRB-UHFFFAOYSA-N,8.4,8.4,0.0,8.4,8.4,0.0,1,1,10.1016/j.ejmech.2022.114655,2022,2022,25577915,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL3360735,Cc1ccc2oc(=O)c(-c3ccc(N)cc3)cc2c1,ZZAMGYGTJZMFKR-UHFFFAOYSA-N,8.39,8.39,0.0,8.39,8.39,0.0,1,1,10.1016/j.bmcl.2014.12.001,2015,2015,14993863,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL143555,Cc1c(C)c2ccc(OCc3cccc(C(F)(F)F)c3)cc2oc1=O,LDMBQQOMIBXVPL-UHFFFAOYSA-N,8.37,8.37,0.0,8.37,8.37,0.0,1,1,10.1021/jm060441e,2006,2006,1773838,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL494798,Cc1ccc2oc(=O)c(C(=O)Nc3cccc(Cl)c3)cc2c1,OOLBPPCJUQNAAW-UHFFFAOYSA-N,8.29,8.29,0.0,8.29,8.29,0.0,1,1,10.1021/acs.jmedchem.7b00918,2017,2017,18187109,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL3586611,CN(Cc1ccc(C#N)cc1)Cc1ccc(COc2ccc3c(CO)cc(=O)oc3c2)cc1.Cl,KADAYTHXZKIGHM-UHFFFAOYSA-N,8.24,8.24,0.0,8.24,8.24,0.0,1,1,10.1021/acs.jmedchem.5b00599,2015,2015,15625526,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL3360731,Cc1ccc2oc(=O)c(-c3cccc([N+](=O)[O-])c3)cc2c1,QHMFVFSWIUVIKQ-UHFFFAOYSA-N,8.22,8.22,0.0,8.22,8.22,0.0,1,1,10.1016/j.bmcl.2014.12.001,2015,2015,14993859,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL4076698,COc1ccc2oc(=O)c(C(=O)Nc3ccccc3)cc2c1,LZSBQLYXKMMEIL-UHFFFAOYSA-N,8.22,8.22,0.0,8.22,8.22,0.0,1,1,10.1021/acs.jmedchem.7b00918,2017,2017,18187115,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL5583585,Cc1c(Cl)c(=O)oc2cc(OCc3ccc(S(N)(=O)=O)cc3)ccc12,SLRCWYQROAXBEJ-UHFFFAOYSA-N,8.17,8.17,0.0,8.17,8.17,0.0,1,1,10.1021/acs.jmedchem.4c00045,2024,2024,25934253,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL1830814,CCOC(=O)c1cc2ccc(OCc3ccccc3)cc2oc1=O,WQSSRBWZKQNHOE-UHFFFAOYSA-N,8.15,8.15,0.0,8.15,8.15,0.0,1,1,10.1016/j.ejmech.2011.07.017,2011,2011,6361465,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL5565316,Cc1cc2ccc(OCc3ccc(S(N)(=O)=O)cc3)cc2oc1=O,KDMKQNJDFWYSKD-UHFFFAOYSA-N,8.15,8.15,0.0,8.15,8.15,0.0,1,1,10.1021/acs.jmedchem.4c00045,2024,2024,25934268,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL494808,Cc1cccc(NC(=O)c2cc3cc(C)ccc3oc2=O)c1,BYMDGQZMHMAQIC-UHFFFAOYSA-N,8.12,8.12,0.0,8.12,8.12,0.0,1,1,10.1021/acs.jmedchem.7b00918,2017,2017,18187110,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL439811,CC(=O)Nc1cccc(COc2ccc3c(C)c(C)c(=O)oc3c2)c1,ASJMGIDIRXYFDQ-UHFFFAOYSA-N,8.1,8.1,0.0,8.1,8.1,0.0,1,1,10.1021/jm060441e,2006,2006,1773841,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL5571218,NS(=O)(=O)c1ccc(COc2ccc3c(CO)cc(=O)oc3c2)cc1,RPXIWRKRGGGCJD-UHFFFAOYSA-N,8.1,8.1,0.0,8.1,8.1,0.0,1,1,10.1021/acs.jmedchem.4c00045,2024,2024,25934274,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL5082824,CN(CCCC(F)F)Cc1ccc(COc2ccc3c(CO)cc(=O)oc3c2)cc1,HUXCCRUQLRWJNF-UHFFFAOYSA-N,8.09,8.09,0.0,8.09,8.09,0.0,1,1,10.1021/acs.jmedchem.1c01784,2022,2022,24422251,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL142738,Cc1c(C)c2ccc(NC(=O)c3ccccc3)cc2oc1=O,OEUPIRRYTCNQRS-UHFFFAOYSA-N,8.06,8.06,0.0,8.06,8.06,0.0,1,1,10.1021/jm060441e,2006,2006,1771944,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL1783715,COc1cc(OC)cc(-c2cc3cc(C)ccc3oc2=O)c1,ZFSYKJRFFGNQCV-UHFFFAOYSA-N,8.05,8.05,0.0,8.05,8.05,0.0,2,2,10.1016/j.bmcl.2009.04.085; 10.1021/jm200716y,2009,2011,6220082; 6383790,False,1
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL5279129,Cc1c(Cl)c(=O)oc2cc(OCCCCS(=S)N3CCCCC3C)ccc12,OPVUXFRALPSJKT-UHFFFAOYSA-N,8.05,8.05,0.0,8.05,8.05,0.0,1,1,10.1016/j.ejmech.2020.112787,2020,2020,24995647,False,0
MAOB_HUMAN_IC50,Human MAO-B,primary,CHEMBL2039,Amine oxidase [flavin-containing] B,Homo sapiens,IC50,CHEMBL4080704,COc1ccc2oc(=O)c(C(=O)Nc3cccc(Cl)c3)cc2c1,KALLMFKCLAJULE-UHFFFAOYSA-N,8.04,8.04,0.0,8.04,8.04,0.0,1,1,10.1021/acs.jmedchem.7b00918,2017,2017,18187117,False,0
